baseMean log2FoldChange lfcSE stat pvalue padj
Phel_contig_12149 106.340871875887 -2.25713194048098 0.521234428876925 -4.33035850172887 1.48866780051034e-05 0.000310040863205297
Phel_contig_12161 21.6084551940979 1.7880013306628 0.610490299744432 2.92879564410984 0.00340278058538686 0.0242965002082867
Phel_contig_12166 56.269672979265 -2.0738923300182 0.747089753489933 -2.77596141605514 0.00550387396931228 0.035296947848928
Phel_contig_12169 741.378061991546 -3.1689121616591 0.727923059821302 -4.35336141492349 1.34065858004084e-05 0.000284281786604426
Phel_contig_12174 8.46776222831587 4.93373780208767 1.1709684253865 4.21338244065734 2.51574554702508e-05 0.000477709049215117
Phel_contig_12188 49.7522344736372 -2.14906889356657 0.602048607440911 -3.5695936623813 0.000357535371314041 0.00425141692232383
Phel_contig_12190 393.085993772808 -2.72065459024521 0.86735373182669 -3.13673013721331 0.00170843297712 0.0145023759780949
Phel_contig_122 9786.89866265542 1.85087552751588 0.404547741516294 4.57517206888506 4.75828745882696e-06 0.000117477202695335
Phel_contig_1221 797.693844689813 4.52409190912367 0.822876482118598 5.49789914699692 3.84342626768136e-08 1.74614409375113e-06
Phel_contig_12218 94.3904108705917 -2.91407929307626 0.529401304484298 -5.50448075664439 3.70257899832283e-08 1.68954950337508e-06
Phel_contig_12224 25.8019690905739 4.34719421512989 0.907063138957979 4.79260376529454 1.6463057303834e-06 4.73735171526879e-05
Phel_contig_12229 221.350594703431 -1.97598016563331 0.516955962649609 -3.82233750725228 0.000132192587146696 0.0018916129732182
Phel_contig_1223 2377.7905820992 2.79591130302385 0.754329207652383 3.70648686894315 0.000210154126822371 0.0027542629643044
Phel_contig_12233 23.0228964942065 -1.98276598208372 0.667385213388488 -2.97094682697075 0.00296883178225297 0.021972890838507
Phel_contig_12239 100.384643142421 -1.66539052182099 0.496077729289579 -3.35711607978442 0.000787600389596567 0.00788162426030628
Phel_contig_1224 322.935863552614 2.64449065424321 0.559359874606203 4.72770889421585 2.27067410159863e-06 6.30127041254977e-05
Phel_contig_12245 166.33829120086 -1.2254743002881 0.449940508236903 -2.72363629825226 0.00645675672509834 0.0398526636480175
Phel_contig_12250 39.4416657677589 2.43181180269176 0.849427264905087 2.86288409045063 0.00419804104749057 0.0286707121538845
Phel_contig_12252 69.0933787743079 -1.64383976978784 0.48197942045413 -3.41060157348417 0.000648197353627944 0.00680720485949266
Phel_contig_12264 34.142102905998 -2.14679570621995 0.645416440318992 -3.32621788369524 0.000880330848342342 0.00861691921585908
Phel_contig_12273 14.9693529935631 3.27338056246104 0.861219948320248 3.8008647719384 0.000144191981629044 0.00203289432544701
Phel_contig_12278 347.767358238492 -2.09938248507948 0.446334016690663 -4.70361300410244 2.55597520190032e-06 6.96452594038524e-05
Phel_contig_12292 25.7954994758865 2.7535254531888 1.0402359088223 2.64702019016647 0.00812045045612523 0.0474218976525803
Phel_contig_123 2267.28108629034 2.16827825175136 0.428822786234364 5.05635036512807 4.27355893455925e-07 1.44292635936523e-05
Phel_contig_1231 21.676485039953 2.91017693083799 0.683100477567086 4.26024724972057 2.04200884185315e-05 0.000403699774326889
Phel_contig_12310 215.748973537783 -2.12199924349662 0.634162905032403 -3.34614217680897 0.000819443669410848 0.00813065923870623
Phel_contig_12323 12.324492644734 3.3211656047271 0.965275743485768 3.44063924442339 0.000580341738356132 0.0062967180658019
Phel_contig_12330 15.2769758774817 2.8877292512583 0.890327550861786 3.24344590759114 0.00118093232043707 0.0108903600878535
Phel_contig_12333 34.4146426125514 3.98328069752697 1.05979184792841 3.75855004481601 0.000170900859129209 0.0023252907967548
Phel_contig_1234 118.070015202716 2.20714456014159 0.640656496435615 3.44512944521965 0.000570785977919894 0.00621153176533203
Phel_contig_12343 429.981863295995 -1.90744324831742 0.507443496319746 -3.75892737250793 0.000170643359138645 0.00232329000613683
Phel_contig_12346 210.506911538356 -1.58224507767928 0.435639673380771 -3.63200409503641 0.000281228657941983 0.00352331436558047
Phel_contig_12352 29.8646545583744 2.61853737204371 0.712811413479136 3.67353457384047 0.000239218292194698 0.00307013836260859
Phel_contig_12354 73.0677534457303 -2.35467132928405 0.6048781788488 -3.89280257020586 9.90927933134542e-05 0.00149635097440668
Phel_contig_12357 72.8434591192185 1.90415359652713 0.516371907971963 3.68756233081237 0.000226412643919446 0.0029290221186012
Phel_contig_12358 24.9072741079674 3.54910559009523 0.787141747582463 4.50885193295305 6.51793768340003e-06 0.000152338687967022
Phel_contig_1236 562.96129835717 4.18423375706396 0.725563514575142 5.76687453684059 8.0755123766241e-09 4.38936441452941e-07
Phel_contig_12365 26.3596415422216 -5.69966999544023 1.07205954561275 -5.31656102383987 1.05746768585677e-07 4.20488332173859e-06
Phel_contig_12368 26.4418375118213 4.71015230037007 1.13254158905431 4.15892214987279 3.19752845929583e-05 0.000586399399662492
Phel_contig_12370 11.1877701772982 4.01558658025599 1.23047785015729 3.26343670448248 0.00110069767856021 0.0102948757974718
Phel_contig_12377 42.9163173282663 4.85249152007638 1.0319576888049 4.70221945407082 2.57348682532269e-06 7.00301363139235e-05
Phel_contig_12383 27.1922238348617 -3.85655860294026 0.861668087281078 -4.47568925885292 7.61651946100119e-06 0.000173579075690314
Phel_contig_12385 68.5272394283988 -1.46395704943711 0.482203745393712 -3.03597195878646 0.00239761661282827 0.0188186065115085
Phel_contig_12387 113.000090108851 -1.39135386045121 0.493572503375828 -2.81894524296822 0.00481817366947046 0.0318912155875743
Phel_contig_12389 14.955598647088 4.79225758784673 1.15281909401457 4.15699012336635 3.22467925854039e-05 0.000590268795916034
Phel_contig_12392 17.83245707847 -2.50759195558774 0.872481588414464 -2.87409154403443 0.00405191499356178 0.0279174686831222
Phel_contig_12398 12.0782877538555 -3.23938249031036 1.06930880057515 -3.02941721658699 0.00245026044886566 0.0190964166513113
Phel_contig_124 1246.6582664229 7.23104555384674 0.584017239293788 12.3815618227139 3.28879743587416e-35 5.32152723566253e-32
Phel_contig_1240 2074.08287196498 -1.33964564905186 0.432817560674434 -3.09517397345054 0.00196697486076579 0.0161622328891439
Phel_contig_12400 330.9307117114 -1.56657408171314 0.405307412498321 -3.86515033627625 0.000111020795343962 0.00164807510942854
Phel_contig_12409 122.794713673068 -1.72111644193732 0.495569662274144 -3.47300606344464 0.000514663727853712 0.00571893899387366
Phel_contig_12411 31.170839816474 1.87573815775328 0.6586319321593 2.84793078829892 0.00440044933912691 0.029686803030319
Phel_contig_12412 21.6415499895889 -2.96920723839935 0.775235146507167 -3.83007304529104 0.000128105225996117 0.0018499290168981
Phel_contig_12416 23.876963063433 1.62638714621751 0.616272153614105 2.63907291069314 0.00831330993018455 0.0482260863006997
Phel_contig_12417 177.394266710912 -2.33677436302573 0.724162944978567 -3.22686265464038 0.00125155519594189 0.0114045290017811
Phel_contig_12418 88.1569320890849 -2.79586573662274 0.991235129899739 -2.82058782249328 0.00479357503466942 0.0317783961091305
Phel_contig_12420 736.111018081812 -1.52590602315203 0.487537472976873 -3.12982305510783 0.0017491162741982 0.0147880469564948
Phel_contig_12434 31.5417915729771 -1.56547043227691 0.569244511721277 -2.75008436628269 0.00595799226796153 0.0374667764892588
Phel_contig_12438 29.5888849818044 -2.41128236692601 0.742302014757897 -3.24838451059904 0.00116062313346005 0.0107440536118592
Phel_contig_1244 95.1519209472503 2.69623765182872 0.834254519893152 3.23191254891139 0.00122964681816627 0.0112508137538615
Phel_contig_12444 33.1093482974768 -2.09671682823895 0.687501409360704 -3.04976368003181 0.00229021495683135 0.0181473897233556
Phel_contig_12449 56.3244130707992 -3.72862894162117 0.630089197507936 -5.91762080094098 3.26631949148787e-09 1.94637480179737e-07
Phel_contig_12450 10.7989100369206 -3.56768031307776 1.14860616590902 -3.10609538671095 0.00189575552098181 0.0157099777517598
Phel_contig_12451 314.971296525858 -1.23978926451593 0.445439221574763 -2.78329613663766 0.00538096668882605 0.0346581063036615
Phel_contig_12455 91.3980730941813 -1.64684005582665 0.626711572493673 -2.62774795951814 0.00859521735651817 0.0493855222874514
Phel_contig_12464 30.9348904702953 -2.10979687947163 0.640976870835683 -3.29153355677397 0.000996427281709176 0.0095576141681498
Phel_contig_12475 50.0472218768889 3.01049010357278 0.693192438433811 4.3429355784299 1.40591370191293e-05 0.000295438508688697
Phel_contig_12480 346.697798369471 2.42177802460527 0.696078792949712 3.47917225626529 0.000502965174821433 0.00561564355221276
Phel_contig_1249 939.825696074992 4.78208625753568 0.463770337418602 10.3113241009619 6.26323704841993e-25 4.39157304378377e-22
Phel_contig_12493 54.1874077613632 3.48744313919365 0.865483120044341 4.02947562861189 5.59014108055507e-05 0.00092298757950923
Phel_contig_12498 121.636446702418 -1.42656171189217 0.460212747000653 -3.09978748131055 0.00193659540411974 0.0159750134610426
Phel_contig_1250 252.00264043928 1.51866653295076 0.486871103297146 3.11923735597817 0.00181319832384222 0.0152349714787396
Phel_contig_12512 68.4483882728975 -2.49209967065853 0.81471486069656 -3.05886119289373 0.00222180068312473 0.0177230099998212
Phel_contig_12523 415.901382240509 -1.77500076498711 0.473655492966979 -3.74745103000601 0.000178640698388772 0.00241964397334695
Phel_contig_12527 21.5674143670123 2.07227081694523 0.667371166287141 3.10512488646178 0.00190198699861979 0.015751297840932
Phel_contig_12531 117.299078584524 -1.35408876931751 0.455392586255876 -2.97345369728236 0.00294468831428734 0.0218334574166493
Phel_contig_12534 48.7929555522805 -1.5446602648758 0.583319657591877 -2.64805110675103 0.00809572854397445 0.0473300861374382
Phel_contig_1255 1267.27252159463 -1.80626217356686 0.586667037046087 -3.07885403390231 0.00207798466203573 0.0168477080207769
Phel_contig_12557 28.05923380973 1.53043427884147 0.581656344887393 2.63116579453416 0.00850925131216395 0.0490120759450626
Phel_contig_12562 83.5742697449844 2.03947063491258 0.714337572660723 2.85505160720594 0.00430298362163502 0.0291790007998364
Phel_contig_12563 83.0022388029181 1.79864352972751 0.572422161403044 3.14216263975336 0.00167704851592454 0.0143110407839646
Phel_contig_1257 317.560303621415 -1.22631067662493 0.437185106312847 -2.80501476129287 0.00503142754815565 0.0329399559525223
Phel_contig_12572 34.2768274114073 6.15986515311605 0.868204825423306 7.09494461760532 1.2940329591014e-12 1.49560347773066e-10
Phel_contig_12580 187.179381188421 -1.36533066401963 0.416711414104556 -3.27644172395302 0.00105124004612856 0.00992942719816532
Phel_contig_12581 93.7499471960415 1.78835671703663 0.594529250510352 3.00802141442407 0.00262954608193807 0.0201063256392466
Phel_contig_12582 103.771134817831 -2.18712913033501 0.54126731374852 -4.04075597173631 5.32791762099376e-05 0.000889466247282569
Phel_contig_12586 38.6520235713404 -1.53666064100352 0.585535652010332 -2.62436733908118 0.00868101028626367 0.0497697060156872
Phel_contig_12604 131.472705141558 1.16940483224414 0.40067377313369 2.91859590184346 0.00351611701065677 0.024928048978485
Phel_contig_12605 58.7067258641449 -2.55226889005683 0.630275363993919 -4.04945050348097 5.13380341182508e-05 0.000863225857455959
Phel_contig_1261 897.181744737473 3.36240726105151 0.683764026284391 4.91749658039632 8.76579876956425e-07 2.72764167334e-05
Phel_contig_12616 37.8249001848769 2.08019150961438 0.549737711129752 3.78397091467389 0.000154345868660743 0.00215725272244434
Phel_contig_12624 552.282190609616 -1.69343734554134 0.434638980373772 -3.89619298316283 9.77165384049749e-05 0.00147981813200047
Phel_contig_12628 37.5973549637375 1.9132219479691 0.574769277660757 3.32867817110143 0.000872591716982082 0.00856108524567075
Phel_contig_12656 74.8235158874872 -1.61590172612182 0.48370915760936 -3.34064737187964 0.000835833081302169 0.00826598442181059
Phel_contig_12657 211.908079958754 -1.26446139555288 0.434115619046734 -2.91272955884308 0.00358284747231097 0.0252903344228394
Phel_contig_12665 873.530768651603 -2.75687542852693 0.70650231966205 -3.90214632252822 9.53434903912786e-05 0.00144909705229808
Phel_contig_1267 7896.63587851568 1.63258664641802 0.506749264112019 3.22168528311296 0.00127439033662841 0.0115397334184153
Phel_contig_12672 6.35962476215473 3.09457665692206 1.11707772523936 2.7702429177513 0.00560144995984228 0.0357591805478854
Phel_contig_12675 21.3821255229395 -1.91420953416134 0.691308713134212 -2.76896486011701 0.00562347000058911 0.0358670986847762
Phel_contig_12685 6.05614624717203 3.17087252074165 0.98856374686578 3.20755493087303 0.00133868492625466 0.0119727393835113
Phel_contig_12690 200.303377164501 -1.63628055095947 0.464064548970199 -3.5259761914383 0.000421924897838775 0.0048845295685408
Phel_contig_127 2027.78575695487 9.03435561259292 0.544260332995856 16.5993276836174 7.04758871362466e-62 7.41230142955473e-58
Phel_contig_12702 118.404466758686 -3.61985392061951 0.873666609122242 -4.14328976616871 3.42358918969914e-05 0.000621356329640392
Phel_contig_12713 237.557396715363 -2.23053109677078 0.544082701515487 -4.09961774296052 4.13833091211078e-05 0.000730283479330958
Phel_contig_1272 113.23949390803 2.07087984045744 0.63143169802002 3.27965771587189 0.00103933099176682 0.00984801612103926
Phel_contig_1273 3209.0563783661 -1.91536489343164 0.494522633045913 -3.87315921545255 0.000107433592501063 0.00159933872488313
Phel_contig_12736 259.042412051761 -1.96139557755764 0.419299362991698 -4.67779288659801 2.89979215800553e-06 7.74075228980284e-05
Phel_contig_12741 21.4590763432317 2.1501647893895 0.662676572836554 3.24466697258638 0.00117588055966811 0.0108532898519608
Phel_contig_12759 7.19955991618524 4.82713593441406 1.22159786277159 3.95149343455966 7.7665003293888e-05 0.00121825752743246
Phel_contig_12782 50.0231010677977 1.75473883364878 0.558289559848643 3.14306223839204 0.00167190286857545 0.0142787157289828
Phel_contig_12784 135.471686361014 2.54227471478696 0.760044488239761 3.34490250784502 0.000823114981394467 0.00815938908276749
Phel_contig_12792 34.5888959726323 -1.82060559031519 0.570002622636139 -3.19403019918626 0.00140301439653296 0.0124166368369923
Phel_contig_12796 41.9873440631566 -2.24800962018897 0.698254785191242 -3.21946897875289 0.00128428255497446 0.0116043314191958
Phel_contig_12811 15.7278413234647 -2.84835715480406 0.974828192432232 -2.9219068312923 0.00347895591891424 0.0247062247651455
Phel_contig_1282 209.663635742153 2.7857133889083 0.824200776271219 3.37989658479963 0.000725131084898942 0.00743330037565753
Phel_contig_12824 31.2161050653732 3.68282313557804 0.865624246990003 4.25452862299567 2.09489862159298e-05 0.000411833574815031
Phel_contig_1283 57.4442703101315 2.01754097617673 0.765521555046034 2.63551164938184 0.0084010542010763 0.0485497587510235
Phel_contig_12832 11.9766535331515 3.59871716286517 1.12438329456137 3.20061422138886 0.00137135003640621 0.012212679092212
Phel_contig_12838 143.820454228618 -2.73450604806585 0.521235025045828 -5.24620548633589 1.55263726510512e-07 5.87405123587881e-06
Phel_contig_12843 24.2257381653267 -2.19460264524784 0.761751843680686 -2.88099420231635 0.00396422932411519 0.0274387208980022
Phel_contig_12847 23.9784629515511 2.49058895527199 0.868694736633572 2.8670473645595 0.00414320999788123 0.0284270641540286
Phel_contig_12855 87.5926919371047 1.43753355248623 0.513077004711942 2.80178908679274 0.00508200863870341 0.0331893222671005
Phel_contig_12861 26.6412424940831 3.52397158721406 1.11338126767157 3.1651076675502 0.00155025574081274 0.0134251253635225
Phel_contig_1287 515.429138707746 3.89924106256983 0.718016293873337 5.43057462043846 5.61728849666674e-08 2.44636984528747e-06
Phel_contig_1289 318.498236189936 1.56363666678681 0.481404509169845 3.24807233210842 0.00116189729692459 0.0107477901437278
Phel_contig_129 4103.24654711287 1.94719023288874 0.614882844567317 3.16676623863031 0.00154144172639985 0.0133763311529789
Phel_contig_1291 718.344965088077 3.17586326033245 0.677190166604657 4.68976576587904 2.73517971110971e-06 7.37621861835803e-05
Phel_contig_12911 25.8360958388173 1.96316233605722 0.634485568026565 3.09410085112452 0.00197410368589267 0.0161828803712986
Phel_contig_12918 79.7625382689846 -1.55208313954871 0.587549277112658 -2.64162207325993 0.00825100671677826 0.0479901342864826
Phel_contig_1292 775.003746767789 2.21205343001734 0.495238745366034 4.46664048545395 7.94574911772336e-06 0.000180106500744947
Phel_contig_12926 46.1994036095216 -1.62875079905649 0.556363137758011 -2.92749588986053 0.00341703577253277 0.0243754079478148
Phel_contig_1293 1455.87820478233 -3.20299431045846 0.558980177184085 -5.73006779344814 1.00390504440444e-08 5.27928565226183e-07
Phel_contig_12930 134.939910296048 1.4402196342974 0.526891607622054 2.73342678733741 0.00626790562219879 0.0389154057741888
Phel_contig_12933 83.8138239538085 3.10639858677558 0.586846351573976 5.29337633001199 1.20078456339087e-07 4.66885458242641e-06
Phel_contig_12953 130.846133710493 -1.92159418563309 0.459158274819319 -4.18503660069994 2.85120157058062e-05 0.000529494544486859
Phel_contig_12955 61.4337910596361 1.94677545241508 0.60950801486026 3.19401124341475 0.00140310652538772 0.0124166368369923
Phel_contig_12958 60.8992485724764 2.62066529382138 0.648183265806467 4.04309310663978 5.27506610527001e-05 0.000883447575830849
Phel_contig_12963 18.9194653533704 2.57653857499688 0.849355582337857 3.03352168229111 0.00241717340635661 0.0189315959324543
Phel_contig_12972 209.860911851044 -1.43181491876996 0.499720860229172 -2.86522943651648 0.00416707200822611 0.028524035044919
Phel_contig_1298 1248.53152604027 2.18368989964007 0.604673626076576 3.6113529769918 0.000304603748964644 0.00374405906280774
Phel_contig_12997 36.0504375274932 4.28815932799639 0.942727232221925 4.54867450671768 5.39848666410243e-06 0.000130226108921324
Phel_contig_130 401.833849457983 2.69527281438113 0.640063981267506 4.21094280144265 2.54307135101206e-05 0.0004823580330797
Phel_contig_1300 1124.50281935842 1.68155330578559 0.500505211472843 3.35971188159512 0.000780237959670846 0.00782283388068458
Phel_contig_13002 29.3580929883548 2.47115935359816 0.897314366122733 2.75395050708478 0.00588806715635631 0.0371380787508111
Phel_contig_13004 29.8764115118096 1.65346332381358 0.604599917949838 2.73480573636262 0.00624171005499384 0.0388194653050053
Phel_contig_1301 310.331994162039 -1.57074106682021 0.524775220669124 -2.99316927506106 0.00276096567357935 0.0207937389701903
Phel_contig_13014 34.0063248709065 -1.7150945013818 0.643785603719585 -2.66407712672129 0.00771998604282768 0.0456057812274984
Phel_contig_13015 65.9750947192399 3.25941533240619 0.996948316754025 3.26939248267007 0.00107778688941829 0.0101437347735632
Phel_contig_13022 56.017411872821 -2.31560107478313 0.626849747418111 -3.69402888701909 0.00022072871047728 0.00286429884323849
Phel_contig_13023 31.8179247660204 -3.2078516239506 0.835821488666085 -3.83796261217226 0.000124059365170919 0.00180510732308669
Phel_contig_1303 277.389001452575 6.14134441875782 0.910788018740029 6.74289109254387 1.55265593846988e-11 1.51907524026576e-09
Phel_contig_13033 439.13713592671 -1.54774693789525 0.468293573400654 -3.30507832224948 0.000949498622202756 0.00917279329926791
Phel_contig_13038 9.67238086080154 3.91892318535858 0.890217240621789 4.40220993992583 1.07153794307043e-05 0.000233815359258158
Phel_contig_13040 34.9361668857234 2.07180921279527 0.684441438293575 3.02700727466272 0.00246988014272579 0.0192066280230081
Phel_contig_13075 60.9624589241133 -1.41679362878234 0.510558983725559 -2.77498521021796 0.00552042182157049 0.0353769299158677
Phel_contig_13076 8.4933444732355 -2.76747004883823 1.02994259114956 -2.68701389050175 0.00720939545952306 0.0433656372579547
Phel_contig_13077 12.7419336733226 2.80417492548266 0.791412056027526 3.54325525385366 0.000395219966243774 0.00462372190764059
Phel_contig_13082 48.7791142129195 -3.80930169121636 0.818673525976401 -4.65301682581362 3.27113544201968e-06 8.51588292362425e-05
Phel_contig_13089 5.15869649895677 4.59390929053958 1.14415490679253 4.01511129591528 5.94177495101353e-05 0.000970382267814982
Phel_contig_1309 314.421837752227 2.69340863690661 0.68104735182153 3.95480377348626 7.65974928588334e-05 0.00120600917835746
Phel_contig_131 2028.98187673788 1.88332611430006 0.537619097643432 3.50308633483319 0.000459900374547649 0.00521790958932567
Phel_contig_1310 75.917069510646 -1.83503188303169 0.531099574840898 -3.45515600079592 0.000549974506926216 0.00602223516563922
Phel_contig_13113 53.9032386045498 -1.66913269714542 0.556936712530157 -2.99698809504327 0.00272661361060234 0.0205940098021616
Phel_contig_1312 392.301674332401 1.029801016763 0.368141593323162 2.79729602805032 0.00515322938214325 0.0334872351107146
Phel_contig_13120 50.0925402770432 -1.4604376553879 0.545972505613987 -2.67492893940791 0.00747450913081988 0.0445022076328322
Phel_contig_13121 52.7400403941636 -2.72993525604333 0.593983700873203 -4.59597671119613 4.30726809772049e-06 0.000107732918472712
Phel_contig_13136 212.690713275409 -2.42874691391987 0.49388697595127 -4.91761684794762 8.76041663061256e-07 2.72764167334e-05
Phel_contig_1314 182.476767299023 -3.07895631309631 0.474136659583081 -6.49381618329979 8.36888515637103e-11 7.21473357640429e-09
Phel_contig_13142 116.88604176629 -2.09895696053473 0.491513137543142 -4.27039849031604 1.95124016450537e-05 0.000387942692442066
Phel_contig_1315 824.728537727202 -1.58233878679958 0.460845879303137 -3.43355307677329 0.000595725556818458 0.00639201128390417
Phel_contig_1316 1997.31863648255 6.61039738732368 0.632789327891517 10.4464425930662 1.52124719480953e-25 1.18516424973402e-22
Phel_contig_13163 77.7752521569113 -1.29045726902274 0.47178731921174 -2.735252128393 0.00623325119316892 0.0387968684564484
Phel_contig_13168 16.6640799469265 -4.39383810017375 1.04882555442251 -4.18929352135496 2.79824262408517e-05 0.000521817673737868
Phel_contig_1317 610.894722281844 2.63516568766054 0.445588224894788 5.9139033314508 3.34094010877005e-09 1.97962465318248e-07
Phel_contig_13176 1048.07127401592 -4.11985224003383 0.538704585577147 -7.64770219213928 2.04602382383773e-14 3.23594820559599e-12
Phel_contig_13181 46.7111054218106 -1.98832784721367 0.661158138033132 -3.00734080522507 0.00263544119817368 0.0201294501102336
Phel_contig_13182 39.7104137907423 1.82601032753026 0.587400155303107 3.10863099208411 0.00187956306159066 0.0156509661243086
Phel_contig_13189 49.5204761036548 4.37058693181317 1.12773445995744 3.87554613874096 0.000106385818275912 0.00158711041661973
Phel_contig_13198 121.919848691842 -2.9736674680159 0.676797448731267 -4.39373327070066 1.11420510139275e-05 0.000241124529915601
Phel_contig_13204 21.230255967167 4.81210603269458 1.04602109646536 4.60039099493818 4.2169864886771e-06 0.00010585904404455
Phel_contig_13213 141.522812396693 -2.44201263595729 0.487763344253347 -5.00655218299655 5.54136438995973e-07 1.82699999910349e-05
Phel_contig_13220 17.4948572866019 -3.03592750041155 0.881126664460022 -3.44550633054789 0.000569990615974366 0.00620908990524122
Phel_contig_13223 11.2638597988337 3.2078954781129 0.924356248859743 3.47041033375396 0.000519663817238865 0.0057653630778584
Phel_contig_13224 15.5037901602152 2.26151155336645 0.721805153392659 3.13313301067026 0.00172951047548707 0.0146563680218592
Phel_contig_13229 10.84592420006 2.88690625368468 0.987576328143533 2.9232234222458 0.00346427840296158 0.0246149300000823
Phel_contig_13234 29.120738678802 -1.83923402837252 0.665650532383797 -2.76306250636643 0.0057261799452787 0.0363787964811046
Phel_contig_13244 20.1686663605698 2.55391389404066 0.66339867152274 3.84974224952621 0.00011824218751184 0.00173446611876678
Phel_contig_13263 36.9372480794088 -2.6385909659488 0.634636587624475 -4.15764079380513 3.21551100802036e-05 0.000589183571896414
Phel_contig_1327 33.7604984365902 1.86944963459392 0.668654878370503 2.79583637997188 0.0051765600480751 0.0335890021576868
Phel_contig_13273 24.2875577464415 -4.39237925253676 0.906570264618107 -4.84505109417751 1.2657909977268e-06 3.7554180024236e-05
Phel_contig_13280 31.2428518468585 4.92901844617201 0.788653710183909 6.2499147376389 4.10676814551382e-10 3.09626766813201e-08
Phel_contig_13281 13.5000286131497 -2.2629835657345 0.810000767690453 -2.79380422340453 0.00520920050133203 0.033746699274875
Phel_contig_13293 10.6588636637183 2.54152263468998 0.863416368485551 2.94356550032502 0.00324455158036741 0.0234372055264521
Phel_contig_13317 16.6716125704139 -2.78036694546854 0.886325790191702 -3.13695818877975 0.00170710469723314 0.0144969508705285
Phel_contig_13330 21.5447018652225 -2.00289561577279 0.690279257544821 -2.90157294150293 0.00371294328255759 0.026033920649533
Phel_contig_13337 42.7782584409253 3.73542558794257 0.815984657644755 4.5778135078231 4.69861290452286e-06 0.000116551087790847
Phel_contig_1334 438.772396122612 -1.59553827674451 0.387258654633942 -4.12008423221089 3.7873391527286e-05 0.000678591814971431
Phel_contig_13354 21.6695118581546 2.4070161564628 0.73317141972323 3.28301962093864 0.0010270151720098 0.00977081146233658
Phel_contig_13358 47.7759739594073 -2.68111966988592 0.693407081316495 -3.86658824538622 0.000110368538921101 0.00164070828000379
Phel_contig_1336 44.1412675541221 -2.44782231402444 0.603784360431914 -4.05413335362546 5.03205062502641e-05 0.000851562227654309
Phel_contig_13361 44.1885838395636 -2.58851982065148 0.688880395473485 -3.75757509962571 0.0001715678848133 0.00233285743829849
Phel_contig_13372 99.3040794716766 -1.38742281772662 0.52089167248419 -2.66355346229639 0.00773201243790545 0.0456221266848082
Phel_contig_13383 179.172608861999 -1.23530938421339 0.403156776623841 -3.06409182690231 0.00218331883100305 0.0174967760207647
Phel_contig_13386 50.7953048440218 -1.40838809938534 0.521006400741162 -2.70320690375746 0.00686739837905213 0.0417381464615318
Phel_contig_1339 931.798127642211 1.25846357258211 0.379579884852353 3.31541165062427 0.00091508261681277 0.00889499207239215
Phel_contig_13392 209.793870410378 -1.31438521372834 0.409414838002069 -3.21039955499046 0.00132550584885336 0.0118798532299235
Phel_contig_1340 1401.07676114368 1.49406379734626 0.399249389448893 3.74218179621665 0.000182429459075091 0.00246303188167171
Phel_contig_13403 213.67276313395 -2.34867719298577 0.564406751669936 -4.16132015791206 3.16413124737832e-05 0.000581288216494348
Phel_contig_13412 59.6283071740026 -2.63354700313293 0.82727714740803 -3.18339145639909 0.00145560676942422 0.0128004550145646
Phel_contig_13443 43.4239161964424 -1.78675140622166 0.620206973270533 -2.8808953836807 0.00396547238079043 0.0274387208980022
Phel_contig_13447 32.000812771806 -1.626386291806 0.610547969798607 -2.66381410185094 0.00772602453378205 0.0456123845265521
Phel_contig_13451 16.2376736250417 3.32983448697696 0.94290982550386 3.53144531630859 0.000413295307599989 0.00479253957848168
Phel_contig_13453 21.2134913012526 -1.98582433277974 0.752924909577887 -2.63747992332071 0.00835245695536146 0.0483872024390053
Phel_contig_13454 103.221043011963 2.51356260437558 0.744440873775018 3.37644357385892 0.000734294318627224 0.00749800048171051
Phel_contig_13456 45.3857365485505 -1.70643605080786 0.641434154645372 -2.66034485137651 0.0078060681731334 0.045930250076045
Phel_contig_13458 10.755942761306 2.84529196721073 0.938474333001871 3.03182715515466 0.00243078349824857 0.0190150728470281
Phel_contig_13464 18.9190408536153 3.45990310083428 0.83960268742292 4.12088140338631 3.77425686333312e-05 0.000676824323275467
Phel_contig_13466 64.7686254636775 -1.53373792058934 0.553625452881135 -2.77035297529689 0.00559955738800376 0.0357579507154399
Phel_contig_13468 112.088242720348 3.2047739493775 1.0649290494328 3.00937790276679 0.00261783275807824 0.0200532090554172
Phel_contig_13470 274.915008758974 -2.24556284159386 0.475224827882424 -4.72526414833999 2.29816426601051e-06 6.36915485316614e-05
Phel_contig_13487 7.58904765618867 3.42744986011572 1.11452266520623 3.07526259188413 0.00210317293040557 0.0170023991510688
Phel_contig_13489 16.8449636908389 2.88352559400275 0.832916012229093 3.4619644137777 0.000536248054641706 0.00591181010129973
Phel_contig_135 2820.24198274034 7.71597900511857 0.887495022869709 8.69410960770124 3.49560117651529e-18 9.9323994242148e-16
Phel_contig_1351 186.174503645693 4.64233024757758 0.881385310350817 5.26708375220117 1.38607980879026e-07 5.30849506316597e-06
Phel_contig_13521 12.1226528035227 3.87439495996794 1.0033232695429 3.8615619487556 0.000112664436501349 0.00166776665855445
Phel_contig_13535 11.1794318776233 -2.68518418166994 0.959232931454168 -2.79930358270674 0.00512129633080415 0.0333434622194697
Phel_contig_13540 5.56500062911106 -3.56048236293246 1.21673486612907 -2.92625983034398 0.00343064279360013 0.0244291033051384
